"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","farmer want to know information about Which fertilizer and nutrient give for better growth in coriander crop?","Spray N: P: K 19:19:19 100 grams /15 liter of water.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-16 16:14:33.297"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","how to control late blight in potato crop ?","recommended for Spray Mancozeb 2 gram/liter of water.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-16 16:20:35.320"
"RABI","AGRICULTURE","Others","Others","Weather","Weather forecasting for rajgarh district of Madhya Pradesh?","No rainfall within 10 days in your district.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-16 16:32:39.617"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about number activate in sms facility ?","your number is resistard in sms facility","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-16 16:43:28.757"
"RABI","HORTICULTURE","Vegetables","Onion","	Plant Protection	","How to control of fungal attack in onion crop?","Recommended for Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-16 17:46:07.117"
"RABI","AGRICULTURE","Others","Others","Government Schemes","farmer want to registration for SMS ALERT.","YOUR MOBILE NUMBER HAS BEEN REGISTERED.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-16 18:04:27.927"
"RABI","AGRICULTURE","Others","Others","Weather","Farmer want  to know information about  weather forecast in rajgarh ?","NEXT 5 DAYS  THERE IS NO RAINFALL IN YOUR DISTT  RAJGARJ.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-16 19:16:58.900"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","Farmer wants to know information about How to control of fungal attack in garlic crop?","Recommended for to control of fungal attack spray  carbandazim + mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-16 20:12:31.400"
"RABI","AGRICULTURE","Others","Others","Weather","weather report in rajgarh ?","Rajgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 22°C on Thu afternoon, min 14°C on Tue night). Wind will be generally light.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-16 20:13:49.767"
"RABI","HORTICULTURE","Condiments and Spices","Garlic","	Plant Protection	","Farmer wants to know information about How to control of fungal attack in garlic crop?","Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-16 20:15:49.580"
"RABI","AGRICULTURE","Others","Others","Weather","Farmer want to know information about       weather forecast  ?","1 – 3 Day Weather Forecast Summary: Mostly dry. Wafrm (max 33°C on Sun afternoon, min 26°C on Sat night). Wind will be generally light.","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-16 21:22:57.743"
"RABI","AGRICULTURE","Others","Others","Weather","Farmer want to know information about       weather forecast  ?","1 – 3 Day Weather Forecast Summary: Mostly dry. Wafrm (max 33°C on Sun afternoon, min 26°C on Sat night). Wind will be generally light","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-16 21:40:37.957"
"RABI","AGRICULTURE","Others","Others","Weather","farmer want to weather information of rajgarh district?","No rainfall chance in your district and weather will some cloudy at next 5 days weather will some cloudy.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-17 08:37:26.350"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","farmer want to know information about  how to increase growth of  wheat?","recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-17 09:42:03.407"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","how to control wilt of Bengal gram crop ?","spray thiophanate methyl 20 gram per pump .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 09:52:53.413"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","how to control weeds of wheat crop ?","spray Sulfosulfuron 75% WG 13.5 gram per acre .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 09:57:22.360"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","FARMER WANT TO HOW KNOW TO CONTROL FUNGAL INFECTION IN gram CROP ?","Recommended for spray  Mencozeb + Carbindazim (Saaf or  sixer)@ 30 g /pump .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 10:04:47.460"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","farmer want to know information about how to control rodents?","Recommended for to control rodents apply zinc phosphide","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 10:09:58.680"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer wants to information about mandi registration?","Mandi rate registration completed","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 11:08:05.627"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","farmer want to know information about how to control sucking pest in coriander crop?","recommended for to control sucking pest in  crop spray imedachlorprid 5-7 ml at 15 liter of water.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 11:12:22.987"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","farmer want to know information about how to control sucking pest in coriander crop?","recommended for to control sucking pest in  crop spray imedachlorprid 5-7 ml at 15 liter of water.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 11:12:23.577"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","Farmer want to know information about fungal attack in potato ?","Coper oxichloride 300-350gm(35-40gm/pump) + Streptocyclin 12gm(2gm/pump)/acre","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-17 11:17:01.113"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","farmer want to know information about How to control of fungal attack in crop ?","Use copper oxy chloride  50% w  45 gram and steptrocyclin  90% w/w 2 gram at 15 liter of water","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-17 11:30:36.693"
"RABI","AGRICULTURE","Cereals","Wheat","Varieties","farmer want to know information about varieties of Wheat crop?","Irrigated Late sown- Lok-1, GW 173, DL 788-2 (vidisha), HI 1454 (Abha), MP 4010, HI 1418 (Naveen Chandusi), HD 2402, HD 2932 (Pust wheat-111)","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 11:45:42.797"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","farmer want to know information about control of flower and fruit gram drop ?","recommended for to control of flower and fruit drop spray planofix 5 ml per pump","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 11:55:38.173"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","farmer want to know information about  how to increase growth of  wheat ?","foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-17 12:23:22.447"
"RABI","HORTICULTURE","Vegetables","Onion","	Plant Protection	","farmer want to know information about How to control weeds in onion crop?","Spray of oxyflorfin 20 ml at per pump.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-17 12:50:51.653"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","farmer want to know information about Which fertilizer  give for better growth in  wheat crop?","Spray N: P: K 19:19:19 100 grams /15 liter of water.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-17 13:26:02.540"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","	Plant Protection	","how to control of weed in lentil crop?","does not use any weedicide in lentil crop .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 13:52:16.790"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to information about mandi registration?","???? ???? ?? ???? ??? ?? ?????? ???? ?? ?? ?? ??","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-17 14:10:12.323"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to information about mandi registration?","registration completed updated .","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-17 14:13:18.627"
"RABI","AGRICULTURE","Others","Others","	Plant Protection	","how to control gram wilt ?","recommended for spray to validamycin 25 ml/pump.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-17 14:19:48.427"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","farmer want to know information about How to control of fungal attack in gram  crop?","carbandazim + mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-17 15:11:45.543"
"RABI","HORTICULTURE","Vegetables","Onion","	Plant Protection	","Which fertilizer and nutrient give for better growth in onion crop?","Recommended for spray foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-17 15:36:17.363"
"RABI","HORTICULTURE","Vegetables","Onion","	Plant Protection	","How to control onion crop from frost?","Spray chilated sulphur @ 40 ml/pump.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 15:52:59.307"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","Farmer want to know information about fungal attack in wheat crop?","Carbendazim 12% + Mencozeb 63% 300-350gm/acre(35-40gm/pump)","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-17 15:55:10.690"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","farmer want to know information about How to control of fungal attack in CORIANDAR  crop?","recommended for to control of fungal attack in coriender crop use thiophinate mithyl 25 gram and streptocyclin 2 gram at 15 liter of water","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-17 16:21:05.133"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about  mandi rate activation?","your mandi rate registration completed and after  some time message will be come in your mobile .
mandi rate registration completed.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-17 16:38:17.027"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about mandi rate sms seva ?","your number is resistard in mandi rate  sms facility","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-17 16:47:15.127"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","	Plant Protection	","how to control of weeds in lentil crop?","no any weedicide use in lentil crop.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 16:50:32.213"
"RABI","HORTICULTURE","Condiments and Spices","Garlic","	Plant Protection	","Which fertilizer and nutrient give for better growth in GARLIC crop?","Recommended for Spray N: P: K 19:19:19 100 grams and humic acid 30 ml at 15 liter of water.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-17 16:58:12.030"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","farmer want to know information about  how to increase growth of  moong?","Ans:- foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 17:29:31.863"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","farmer want to know information about  How to control caterpillars in gram crop?","Queenolfos 25 EC 1000 Ml. / hac. Rate of spray.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 18:43:45.043"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","how to control sucking pest in coriander crop ?","recommended for spray to daimethoate 30 ml/pump","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-17 18:44:22.280"
"RABI","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about govt. schemes?","recommended for to know about govt. schemes please contect rural agriculture extension officer ..","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 19:02:51.330"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","farmer want to know information about  how to increase growth ?","Ans:- foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-17 19:05:53.617"
"RABI","AGRICULTURE","Others","Others","Varieties","Farmer wants to information Verity of Wheat crop?","Irrigated within time - Lok-1, MP 1142, HI 1077 (Mangala), DL803-3 (kanchan), GW 190, GW 273, GW 322, MP 1142, GW 366, HI 8381 (Malavshree), HI 8498 (Malav shakti).","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-17 19:28:41.263"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about  mandi rate activation?","your mandi rate registration completed and after  some time message will be come in your mobile .","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-17 19:33:23.470"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Want to know about fertilizers spray on  crop ?","Recommended for Spray of Sujla NPK 19-19-19  @ 100 gm./pump..","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-18 08:11:40.370"
"RABI","AGRICULTURE","Others","Others","	Plant Protection	","farmer want to know information about  how to increase growth of  wheat?","recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-18 09:03:50.273"
"RABI","AGRICULTURE","Cereals","Wheat","Nutrient Management","Which fertilizer and nutrient give for better growth in wheat crop?","Spray N: P: K 19:19:19 100 grams at 15 liter of water.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-18 09:37:14.363"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","	Plant Protection	","how to control wilt of lentil crop ?","spray thiophanate methyl 20-25 gram per pump .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-18 10:41:37.990"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","Farmer want know which Fertilizers spray on crop ?","Recommended spray of fertilizers as Sujla N P K 19-19-19 @ 100 gm./spray pump.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-18 11:00:14.593"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know information about mandi registration ?","in your mobile mandi rate has started .","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-18 12:32:30.053"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","How Can We Control Fungus In Wheat ?","You Can Spray Tebuconazole @ 200ml/Acre, Mencozeb + Carbindazim (Saaf Or  Sixer)@ 40 G /Pump To Control Fungus In Wheat  And Steptrocyclin 2  Gram Per Pump.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-18 12:50:00.707"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","How to control stem borer in wheat crop?","Apply cartap hydro chloride 4% G. 7 to 10 kg at per Acer.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-18 13:22:30.877"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Weed Management","How we done weed control in standing Gram crop ?","one hand weeding on 25 - 30 days after sowing.
If herbicide is not applied give two hand weedings on 15th and 30th day after sowing.","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-18 13:23:55.087"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","how to control weed in wheat?","spray Sulfosulfuron 75% WG 13.3 gram /acre.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-18 13:36:57.000"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","How to control weeds in soybean crop?","Recommended for when your crop become 15 to 20 days you will be spay qugelefop ethyel 100ml per ha.","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-18 14:10:54.657"
"RABI","HORTICULTURE","Condiments and Spices","Garlic","	Plant Protection	","How to control of fungal attack in garlic crop?","Recommended for Mancozeb 63% + Carbendazim 12% WP 40 gram and steptrocyclin 2 gram at 15 liter of water.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-18 15:14:45.807"
"RABI","AGRICULTURE","Others","Others","Weather","Farmer wants to know information about weather in rajgarh district ?","no chance of rainfall for next week for rajgarh  district.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-18 15:55:10.070"
"RABI","AGRICULTURE","Cereals","Wheat","Weed Management","Farmer wants to know information about weed MANAGEMENT in wheat?","Recommended  for weed MANAGEMENT in wheat spray metsulfuran @ 1gm/pump.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-18 16:22:19.050"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer wants to start mandi rate facility on mobile phone?","Mandi rate facility has been successfully activated on your mobile phone.","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-18 18:09:38.673"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","farmer want to know information about Which fertilizer and nutrient give for better growth in gram crop?","Spray N: P: K 19:19:19 100 grams /15 liter of water.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-18 20:26:23.837"
"RABI","AGRICULTURE","Others","Others","	Plant Protection	","How to control of fungal attack","Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-19 08:51:04.240"
"RABI","AGRICULTURE","Others","Others","Weather","weather report ?","Rajgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 24°C on Sun afternoon, min 15°C on Fri morning). Wind will be generally light.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-19 09:04:05.277"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to known number register in mandi rate.","your contact number register in mandi rate.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-19 10:10:17.960"
"RABI","AGRICULTURE","Others","Others","Weather","farmer want to weather information of RAJGARH district?","No rainfall chance in your district and weather will some cloudy at next 5 days weather will some cloudy.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-19 11:01:44.010"
"RABI","HORTICULTURE","Condiments and Spices","Garlic","	Plant Protection	","farmer want to know information about How to control aphid?","Spray of imidaclorprid 17.8%SL 5 to 6 ml per pump.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-19 11:03:25.650"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","Weather","weather report ?","Rajgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 24°C on Sun afternoon, min 15°C on Fri morning). Wind will be generally light.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-19 11:49:37.207"
"RABI","AGRICULTURE","Others","Others","Government Schemes","Agriculture government schemes information?","Recommended for Please contact your RAEO","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-19 12:12:20.550"
"RABI","AGRICULTURE","Pulses","Lentil (Masur)","Nutrient Management","Which Fertilizer And Nutrient Give For Better Growth In LENTIL Crop?","Spray N: P: K @ 19:19:19 # 100 Grams And Humic Acid 30 Ml At 15 Liter Of Water.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-19 12:13:24.267"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","How Can We Control Fungus In Wheat ?","You Can Spray Tebuconazole @ 200ml/Acre, Mencozeb + Carbindazim (Saaf Or  Sixer)@ 40 G /Pump To Control Fungus In Wheat  And Steptrocyclin 2  Gram Per Pump.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-19 12:18:30.867"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","HOW TO CONTROL WILT OF CORIENDER CROP ?","spray thiophanate methyl 20 gram per pump .","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-19 12:34:28.057"
"RABI","AGRICULTURE","Cereals","Wheat","	Field Preparation	","Farmer  want number activate in sms facility ?","your number is resistard in sms facility","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-19 12:49:28.323"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","How to control of fungal attack in coriander crop.","Mancozeb 63% + Carbendazime 12% WP 40 gram and steptrocyclean 2 gram at 15 liter of water.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-19 13:08:27.060"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","How to control of fungal attack in wheat crop?","Recommended for spray   Mancozeb 63% + Carbendazim 12% WP 40 gram and steptrocyclin 2 gram at 15 liter of water.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-19 13:13:25.173"
"RABI","AGRICULTURE","Others","Others","Weather","Farmer Want To Know Information About Weather Forecast of  Rajgarh district  ?","There Is No Chance Of Rainfall For Next 3-4 Days In  Rajgarh District Of MP.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-19 13:18:32.937"
"RABI","AGRICULTURE","Others","Others","Government Schemes","farmer wants to information of government schemes?","for better information please contact with R.A.E.O.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-19 13:30:48.397"
"RABI","AGRICULTURE","Cereals","Wheat","	Field Preparation	","farmer want to know information about Which fertilizer and nutrient give for better growth ?","Spray N: P: K 19:19:19 100 grams 15 liter of water.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-19 13:44:22.743"
"RABI","HORTICULTURE","Condiments and Spices","Garlic","	Plant Protection	","How to control of fungal attack in garlic crop?","spray Metalaxyl 8% + Mancozeb 64% WP 40 gram and steptrocyclean 2 gram at 15 liter of water.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-19 13:53:47.567"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","farmer want to know information about Which fertilizer and nutrient give for better growth in wheat crop?","Spray N: P: K 19:19:19 100 grams /15 liter of water.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-19 14:37:03.600"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","farmer want to know information about Which fertilizer and nutrient give for better growth in wheat crop?","Spray N: P: K 19:19:19 100 grams /15 liter of water.","MADHYA PRADESH","RAJGARH","ZIRAPUR                                           ","2014-12-19 14:37:04.463"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know information about  number resister in mandi rate and agriculture crops S.M.S. facilitiese ?","your number has been registered for mandi rate and agriculture crops S.M.S. facilities.|","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-19 14:39:45.387"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to  know information about mandi registration ?","You have been registered for market information from kisaan call center","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-19 14:45:37.613"
"RABI","AGRICULTURE","Others","Others","Weather","Weather forecasting for rajgarh district of Madhya Pradesh?","No rainfall within 5 days in your district.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-19 15:13:44.140"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","How to control caterpillars in gram crop?","Troijofos 40 EC 1000 Ml. / hac. Rate of spray.","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-19 15:30:37.270"
"RABI","AGRICULTURE","Others","Others","Weather","farmer want to know information about  weather forcast ?","no chance of rainfall for next week for disrtrict","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-19 15:36:28.347"
"RABI","AGRICULTURE","Cereals","Wheat","	Plant Protection	","farmer wants to information how to protect crop from frost?","spray chileted sulphur @ 40 ml/pump.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-19 15:54:22.817"
"RABI","AGRICULTURE","Others","Others","Weather","Tell me weather information .","Chance of no rain next five days.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-19 16:00:27.573"
"RABI","HORTICULTURE","Vegetables","Cabbage","Government Schemes","from where i contact for horticulture schemes?","Contact to SHDO at Horticulture nursery","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-19 16:46:22.287"
"RABI","AGRICULTURE","Others","Others","Government Schemes","farmer want to know information about govt. schemes?","recommended for to know about govt. schemes please contect rural agriculture extension officer ..","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-19 16:48:44.110"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","farmer wants to information how to protect crop from frost?","spray chileted sulphur @ 40 ml/pump.","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-19 17:14:53.200"
"RABI","AGRICULTURE","Others","Others","Weather","farmer want to know information about  weather forcast ?","no chance of rainfall for next week for disrtrict","MADHYA PRADESH","RAJGARH","BIAORA                                            ","2014-12-19 17:26:19.910"
"RABI","AGRICULTURE","Others","Others","Market Information","farmer want to know information about mandi registration ?","your number is ragistared for sms","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-19 17:36:29.177"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Market Information","How to control of COLLAR ROT  in BENGAL GRAM crop?","Mancozeb 63% + Carbendazim 12% WP 40 gram and steptrocyclin 2 gram at 15 liter of water. |","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-19 18:08:45.603"
"RABI","AGRICULTURE","Cereals","Wheat","Weather","weather forcast in rajhgarh?","20/12               21/12               22/12               23/12               24/12
------------------- ------------------- ------------------- ------------------- ------------------- -------------------
Rainfall (mm)                   0                   0                   0                   0                   0","MADHYA PRADESH","RAJGARH","RAJGARH                                           ","2014-12-19 18:28:07.937"
"RABI","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","farmer want to know information about How to control of fungal attack in WHEAT crop?","recommended for to control of fungal attack in gram crop use belademycin 25ml at 15 liter of water","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-19 18:30:50.197"
"RABI","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Field Preparation	","•	How to control Blast disease in gram  crop?
•","Spray Tricyclazol, hexacorazol, propiconazol 20-25 ml per pump and steptrocyclin 2 to 3 gram per pump.","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-19 18:36:26.223"
"RABI","HORTICULTURE","Condiments and Spices","Coriander","	Plant Protection	","farmer want to know information about Which fertilizer and nutrient give for better growth in coriander crop?","Spray N: P: K 19:19:19 100 grams /15 liter of water.","MADHYA PRADESH","RAJGARH","KHILCHIPUR                                        ","2014-12-19 18:37:36.117"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know information about  number resister in mandi rate and agriculture crops S.M.S. facilitiese ?","your number has been update registered for mandi rate and agriculture crops S.M.S. facilitiese. |","MADHYA PRADESH","RAJGARH","SARANGPUR                                         ","2014-12-19 18:49:12.600"
"RABI","AGRICULTURE","Others","Others","Market Information","Farmer want to know about information mandi registration?","Mandi rate facility has been successfully activated on your mobile phone.","MADHYA PRADESH","RAJGARH","NARSINGHGARH                                      ","2014-12-19 19:11:43.740"
